"","annot_site_detected","alt_site_detected","alt_site_detected_meydan","annot_site_detected_meydan","riboseq_reads_detected"
"b2597_2737154",TRUE,FALSE,FALSE,TRUE,TRUE
"b2598_2737599",TRUE,TRUE,FALSE,TRUE,TRUE
"b2599_2737745",FALSE,FALSE,FALSE,FALSE,TRUE
"b2600_2740069",TRUE,TRUE,FALSE,FALSE,TRUE
"b2601_2741150",TRUE,FALSE,FALSE,FALSE,TRUE
"b2602_2741360",TRUE,FALSE,FALSE,FALSE,TRUE
"b2603_2741875",FALSE,FALSE,FALSE,TRUE,TRUE
"b2604_2742383",TRUE,FALSE,FALSE,FALSE,TRUE
"b2605_2743625",TRUE,FALSE,FALSE,TRUE,TRUE
"b2606_2744530",TRUE,FALSE,FALSE,FALSE,TRUE
"b2607_2745339",FALSE,FALSE,FALSE,FALSE,FALSE
"b2608_2745918",FALSE,TRUE,FALSE,FALSE,TRUE
"b2609_2746185",TRUE,FALSE,FALSE,FALSE,TRUE
"b2610_2747795",TRUE,FALSE,FALSE,FALSE,TRUE
"b2611_2747962",FALSE,FALSE,FALSE,FALSE,FALSE
"b4461_2748774",TRUE,FALSE,FALSE,FALSE,TRUE
"b2614_2750708",TRUE,FALSE,FALSE,FALSE,TRUE
"b2615_2750831",TRUE,FALSE,FALSE,TRUE,TRUE
"b2616_2751795",TRUE,FALSE,FALSE,TRUE,TRUE
"b2617_2753605",TRUE,FALSE,FALSE,TRUE,TRUE
"b2618_2754298",FALSE,FALSE,FALSE,FALSE,TRUE
"b2619_2754764",FALSE,TRUE,FALSE,FALSE,TRUE
"b2620_2754896",TRUE,FALSE,FALSE,FALSE,TRUE
"b2622_2756159",TRUE,FALSE,FALSE,TRUE,TRUE
"b2623_2758600",FALSE,TRUE,FALSE,FALSE,TRUE
"b2624_2758644",TRUE,FALSE,FALSE,FALSE,TRUE
"b2625_2758985",FALSE,FALSE,FALSE,FALSE,TRUE
"b2626_2760547",FALSE,FALSE,FALSE,FALSE,TRUE
"b2627_2763540",TRUE,TRUE,FALSE,FALSE,TRUE
"b2628_2765153",TRUE,FALSE,FALSE,FALSE,TRUE
"b2629_2765776",FALSE,FALSE,FALSE,FALSE,TRUE
"b2630_2765918",FALSE,FALSE,FALSE,TRUE,TRUE
"b2631_2766984",FALSE,FALSE,FALSE,TRUE,TRUE
"b2632_2767710",TRUE,FALSE,FALSE,FALSE,TRUE
"b2633_2768665",FALSE,FALSE,FALSE,FALSE,FALSE
"b2634_2769703",FALSE,FALSE,FALSE,FALSE,TRUE
"b2635_2770445",TRUE,FALSE,FALSE,FALSE,TRUE
"b2636_2770681",FALSE,FALSE,FALSE,FALSE,TRUE
"b2637_2771148",TRUE,FALSE,FALSE,FALSE,TRUE
"b2638_2772154",FALSE,FALSE,FALSE,FALSE,TRUE
"b2641_2773182",FALSE,FALSE,FALSE,FALSE,FALSE
"b2641_2773066",FALSE,FALSE,FALSE,FALSE,FALSE
"b2642_2773318",TRUE,TRUE,FALSE,FALSE,TRUE
"b4644_2775545",TRUE,TRUE,FALSE,FALSE,TRUE
"b4644_2775724",FALSE,FALSE,FALSE,FALSE,TRUE
"b2643_2775919",TRUE,TRUE,FALSE,FALSE,TRUE
"b2644_2776386",TRUE,FALSE,FALSE,FALSE,TRUE
"b4548_2776877",FALSE,FALSE,FALSE,FALSE,TRUE
"b2645_2777115",TRUE,FALSE,FALSE,FALSE,TRUE
"b2646_2777453",TRUE,FALSE,FALSE,FALSE,TRUE
"b2647_2782726",TRUE,FALSE,FALSE,FALSE,TRUE
"b2648_2783304",TRUE,FALSE,FALSE,FALSE,TRUE
"b2650_2785011",TRUE,FALSE,FALSE,FALSE,TRUE
"b4462_2786397",FALSE,TRUE,FALSE,FALSE,TRUE
"b2659_2788985",TRUE,FALSE,FALSE,FALSE,TRUE
"b2660_2789982",TRUE,FALSE,FALSE,FALSE,TRUE
"b2661_2791273",TRUE,TRUE,FALSE,FALSE,TRUE
"b2662_2792735",TRUE,FALSE,FALSE,TRUE,TRUE
"b2663_2794253",TRUE,TRUE,FALSE,FALSE,TRUE
"b2664_2795674",TRUE,TRUE,FALSE,FALSE,TRUE
"b2665_2796786",TRUE,FALSE,FALSE,FALSE,TRUE
"b2666_2797028",TRUE,TRUE,FALSE,FALSE,TRUE
"b2667_2797211",TRUE,FALSE,FALSE,FALSE,TRUE
"b2668_2797520",TRUE,TRUE,FALSE,TRUE,TRUE
"b2669_2798495",FALSE,FALSE,FALSE,FALSE,TRUE
"b2670_2799164",TRUE,FALSE,FALSE,TRUE,TRUE
"b2671_2799994",TRUE,TRUE,FALSE,FALSE,TRUE
"b2672_2800146",TRUE,TRUE,FALSE,TRUE,TRUE
"b2673_2800723",TRUE,TRUE,TRUE,TRUE,TRUE
"b2674_2800965",FALSE,FALSE,FALSE,FALSE,FALSE
"b2675_2801348",TRUE,FALSE,FALSE,TRUE,TRUE
"b2676_2803502",FALSE,FALSE,FALSE,FALSE,TRUE
"b2677_2804815",FALSE,FALSE,FALSE,FALSE,TRUE
"b2678_2806010",TRUE,FALSE,FALSE,FALSE,TRUE
"b2679_2807132",TRUE,FALSE,FALSE,FALSE,TRUE
"b2681_2808316",TRUE,TRUE,FALSE,FALSE,TRUE
"b2681_2808570",FALSE,TRUE,FALSE,FALSE,TRUE
"b2682_2809617",FALSE,FALSE,FALSE,FALSE,TRUE
"b2683_2810344",FALSE,FALSE,FALSE,FALSE,TRUE
"b2684_2810770",TRUE,FALSE,FALSE,TRUE,TRUE
"b2685_2811427",TRUE,FALSE,FALSE,TRUE,TRUE
"b2686_2812616",TRUE,FALSE,FALSE,FALSE,TRUE
"b2687_2814733",TRUE,FALSE,FALSE,FALSE,TRUE
"b2688_2816439",TRUE,FALSE,FALSE,FALSE,TRUE
"b2689_2816940",FALSE,FALSE,FALSE,FALSE,TRUE
"b2690_2817503",TRUE,FALSE,FALSE,FALSE,TRUE
"b2696_2819146",TRUE,FALSE,FALSE,FALSE,TRUE
"b2697_2822011",TRUE,FALSE,FALSE,FALSE,TRUE
"b2698_2822639",FALSE,FALSE,FALSE,FALSE,TRUE
"b2699_2823769",TRUE,FALSE,FALSE,FALSE,TRUE
"b2700_2824346",TRUE,FALSE,FALSE,FALSE,TRUE
"b2701_2825576",FALSE,TRUE,FALSE,FALSE,TRUE
"b2702_2825832",TRUE,FALSE,FALSE,FALSE,TRUE
"b2703_2826392",TRUE,FALSE,FALSE,FALSE,TRUE
"b2704_2827362",FALSE,FALSE,FALSE,FALSE,TRUE
"b2705_2827737",TRUE,FALSE,FALSE,TRUE,TRUE
"b2706_2828621",TRUE,FALSE,FALSE,FALSE,TRUE
"b2707_2829047",FALSE,FALSE,FALSE,FALSE,TRUE
"b2708_2829813",TRUE,FALSE,FALSE,TRUE,TRUE
"b2709_2832289",TRUE,FALSE,FALSE,FALSE,TRUE
"b2710_2832476",TRUE,FALSE,FALSE,FALSE,TRUE
"b2711_2833912",TRUE,FALSE,FALSE,FALSE,TRUE
"b2712_2837425",TRUE,FALSE,FALSE,FALSE,TRUE
"b2713_2838105",TRUE,FALSE,FALSE,FALSE,TRUE
"b2714_2839264",TRUE,TRUE,FALSE,FALSE,TRUE
"b2715_2839524",FALSE,FALSE,FALSE,FALSE,TRUE
"b2716_2840990",TRUE,FALSE,FALSE,FALSE,TRUE
"b2717_2843043",FALSE,FALSE,FALSE,FALSE,TRUE
"b2718_2843446",TRUE,FALSE,FALSE,FALSE,TRUE
"b2719_2844210",FALSE,TRUE,FALSE,FALSE,TRUE
"b2720_2844752",TRUE,TRUE,FALSE,FALSE,TRUE
"b2721_2846471",TRUE,FALSE,FALSE,FALSE,TRUE
"b2722_2847412",TRUE,FALSE,FALSE,FALSE,TRUE
"b2723_2849241",TRUE,TRUE,FALSE,FALSE,TRUE
"b2724_2849849",TRUE,TRUE,FALSE,FALSE,TRUE
"b2725_2850435",TRUE,FALSE,FALSE,FALSE,TRUE
"b2726_2850647",TRUE,TRUE,FALSE,FALSE,TRUE
"b2727_2851001",TRUE,FALSE,FALSE,FALSE,TRUE
"b2728_2851864",FALSE,FALSE,FALSE,FALSE,FALSE
"b2729_2852136",TRUE,FALSE,FALSE,FALSE,TRUE
"b2730_2853254",TRUE,FALSE,FALSE,TRUE,TRUE
"b2731_2854338",TRUE,TRUE,FALSE,TRUE,TRUE
"b2732_2856806",TRUE,FALSE,FALSE,FALSE,TRUE
"b2733_2857093",TRUE,FALSE,FALSE,TRUE,TRUE
"b2734_2859760",TRUE,FALSE,FALSE,FALSE,TRUE
"b2735_2861234",TRUE,FALSE,FALSE,FALSE,TRUE
"b2736_2861430",TRUE,FALSE,FALSE,FALSE,TRUE
"b2737_2862335",TRUE,FALSE,FALSE,FALSE,TRUE
"b2738_2863593",TRUE,FALSE,FALSE,FALSE,TRUE
"b2739_2864236",TRUE,FALSE,FALSE,FALSE,TRUE
"b2740_2865101",FALSE,FALSE,FALSE,FALSE,TRUE
"b2741_2867551",TRUE,FALSE,FALSE,FALSE,TRUE
"b2742_2868753",TRUE,FALSE,FALSE,FALSE,TRUE
"b2743_2869519",TRUE,FALSE,FALSE,FALSE,TRUE
"b2744_2870274",FALSE,FALSE,FALSE,FALSE,TRUE
"b2745_2871304",TRUE,FALSE,FALSE,FALSE,TRUE
"b2746_2871780",TRUE,FALSE,FALSE,FALSE,TRUE
"b2747_2872490",TRUE,FALSE,FALSE,FALSE,TRUE
"b2748_2872820",TRUE,FALSE,FALSE,FALSE,TRUE
"b2749_2873337",TRUE,FALSE,FALSE,FALSE,TRUE
"b2750_2873992",FALSE,FALSE,FALSE,FALSE,TRUE
"b2751_2875419",TRUE,FALSE,FALSE,FALSE,TRUE
"b2752_2876329",TRUE,TRUE,FALSE,FALSE,TRUE
"b2753_2876581",TRUE,FALSE,FALSE,FALSE,TRUE
"b2754_2878853",TRUE,FALSE,FALSE,FALSE,TRUE
"b2755_2879772",TRUE,TRUE,FALSE,FALSE,TRUE
"b2756_2880387",TRUE,TRUE,FALSE,FALSE,TRUE
"b2757_2881048",FALSE,FALSE,FALSE,FALSE,TRUE
"b2758_2882142",TRUE,FALSE,FALSE,FALSE,TRUE
"b2759_2882637",TRUE,TRUE,FALSE,FALSE,TRUE
"b2760_2884138",TRUE,FALSE,FALSE,FALSE,TRUE
"b2761_2887219",TRUE,FALSE,FALSE,FALSE,TRUE
"b2762_2888312",TRUE,FALSE,FALSE,FALSE,TRUE
"b2763_2890099",TRUE,FALSE,FALSE,FALSE,TRUE
"b2764_2891898",TRUE,FALSE,FALSE,FALSE,TRUE
"b2765_2892214",TRUE,FALSE,FALSE,TRUE,TRUE
"b2766_2892657",TRUE,FALSE,FALSE,FALSE,TRUE
"b2767_2893919",FALSE,FALSE,FALSE,FALSE,TRUE
"b2768_2894196",TRUE,FALSE,FALSE,FALSE,TRUE
"b2769_2895779",TRUE,FALSE,FALSE,FALSE,TRUE
"b2770_2896555",TRUE,FALSE,FALSE,FALSE,TRUE
"b2771_2897870",TRUE,FALSE,FALSE,FALSE,TRUE
"b4463_2899418",TRUE,FALSE,FALSE,FALSE,TRUE
"b2774_2900273",TRUE,FALSE,FALSE,FALSE,TRUE
"b2775_2900592",TRUE,FALSE,FALSE,FALSE,TRUE
"b2776_2901896",TRUE,FALSE,FALSE,FALSE,TRUE
"b2777_2905418",TRUE,TRUE,FALSE,FALSE,TRUE
"b4682_2905557",TRUE,FALSE,FALSE,FALSE,TRUE
"b2778_2905711",TRUE,FALSE,FALSE,FALSE,TRUE
"b2779_2907941",TRUE,TRUE,FALSE,FALSE,TRUE
"b2780_2909666",FALSE,TRUE,FALSE,FALSE,TRUE
"b2781_2910685",TRUE,FALSE,FALSE,FALSE,TRUE
"b2782_2911091",TRUE,FALSE,FALSE,FALSE,TRUE
"b2783_2911339",TRUE,FALSE,FALSE,FALSE,TRUE
"b2784_2913651",TRUE,FALSE,FALSE,FALSE,TRUE
"b2785_2915000",TRUE,FALSE,FALSE,FALSE,TRUE
"b2786_2915057",FALSE,FALSE,FALSE,FALSE,TRUE
"b2787_2919385",TRUE,TRUE,FALSE,FALSE,TRUE
"b2788_2920746",FALSE,FALSE,FALSE,FALSE,TRUE
"b2789_2922100",TRUE,TRUE,FALSE,FALSE,TRUE
"b2790_2922984",TRUE,FALSE,FALSE,FALSE,TRUE
"b2791_2923784",TRUE,FALSE,FALSE,FALSE,TRUE
"b2792_2924113",FALSE,FALSE,FALSE,FALSE,TRUE
"b2793_2925280",TRUE,FALSE,FALSE,FALSE,TRUE
"b2794_2925348",TRUE,FALSE,FALSE,TRUE,TRUE
"b2795_2926308",TRUE,TRUE,TRUE,TRUE,TRUE
"b2796_2928229",TRUE,TRUE,FALSE,TRUE,TRUE
"b2797_2929576",FALSE,FALSE,FALSE,FALSE,TRUE
"b2798_2931055",TRUE,FALSE,FALSE,FALSE,TRUE
"b2799_2933013",TRUE,FALSE,FALSE,FALSE,TRUE
"b2800_2933688",TRUE,FALSE,FALSE,FALSE,TRUE
"b2801_2934235",TRUE,TRUE,FALSE,FALSE,TRUE
"b2802_2935584",TRUE,TRUE,FALSE,FALSE,TRUE
"b2803_2937468",TRUE,FALSE,FALSE,FALSE,TRUE
"b2804_2938888",TRUE,FALSE,FALSE,TRUE,TRUE
"b2805_2939368",FALSE,FALSE,FALSE,FALSE,TRUE
"b2806_2941243",TRUE,FALSE,FALSE,FALSE,TRUE
"b2807_2941631",TRUE,FALSE,FALSE,FALSE,TRUE
"b2808_2942567",TRUE,FALSE,FALSE,FALSE,TRUE
"b2809_2943145",TRUE,FALSE,FALSE,FALSE,TRUE
"b2810_2943337",TRUE,FALSE,FALSE,TRUE,TRUE
"b2811_2944542",TRUE,FALSE,FALSE,FALSE,TRUE
"b2812_2945842",TRUE,TRUE,FALSE,FALSE,TRUE
"b2813_2947178",TRUE,FALSE,FALSE,FALSE,TRUE
"b2817_2949010",TRUE,FALSE,FALSE,FALSE,TRUE
"b2818_2949242",TRUE,FALSE,FALSE,FALSE,TRUE
"b2819_2952461",TRUE,FALSE,FALSE,FALSE,TRUE
"b2820_2956003",TRUE,TRUE,FALSE,FALSE,TRUE
"b2821_2958884",TRUE,TRUE,FALSE,FALSE,TRUE
"b2822_2962428",TRUE,FALSE,FALSE,FALSE,TRUE
"b2823_2962764",TRUE,FALSE,FALSE,FALSE,TRUE
"b2824_2963156",FALSE,FALSE,FALSE,FALSE,TRUE
"b2825_2963716",FALSE,FALSE,FALSE,FALSE,TRUE
"b2826_2964177",FALSE,FALSE,FALSE,FALSE,FALSE
"b2827_2965155",TRUE,TRUE,FALSE,FALSE,TRUE
"b2828_2966037",TRUE,FALSE,FALSE,FALSE,TRUE
"b2829_2968434",TRUE,FALSE,FALSE,FALSE,TRUE
"b2830_2968977",TRUE,FALSE,FALSE,FALSE,TRUE
"b2831_2969662",TRUE,FALSE,FALSE,TRUE,TRUE
"b2832_2970420",TRUE,FALSE,FALSE,TRUE,TRUE
"b2833_2971271",TRUE,FALSE,FALSE,TRUE,TRUE
"b2834_2971597",TRUE,FALSE,FALSE,TRUE,TRUE
"b2835_2973862",TRUE,FALSE,FALSE,FALSE,TRUE
"b2836_2976014",TRUE,TRUE,FALSE,FALSE,TRUE
"b2837_2976599",TRUE,FALSE,FALSE,FALSE,TRUE
"b2838_2978899",FALSE,FALSE,FALSE,FALSE,TRUE
"b2839_2979021",FALSE,FALSE,FALSE,FALSE,TRUE
"b2840_2980635",TRUE,TRUE,FALSE,FALSE,TRUE
"b2841_2982182",TRUE,FALSE,FALSE,FALSE,TRUE
"b2842_2983258",TRUE,FALSE,FALSE,FALSE,TRUE
"b2843_2984124",TRUE,FALSE,FALSE,FALSE,TRUE
"b2844_2985592",TRUE,FALSE,FALSE,FALSE,TRUE
"b2845_2985847",TRUE,FALSE,FALSE,FALSE,TRUE
"b2846_2987536",TRUE,FALSE,FALSE,FALSE,TRUE
"b2847_2988502",TRUE,TRUE,FALSE,FALSE,TRUE
"b2848_2989304",FALSE,TRUE,FALSE,FALSE,TRUE
"b4683_2989899",TRUE,FALSE,FALSE,FALSE,TRUE
"b2849_2990360",TRUE,TRUE,FALSE,FALSE,TRUE
"b2850_2990554",TRUE,TRUE,FALSE,FALSE,TRUE
"b2850_2990948",FALSE,FALSE,FALSE,FALSE,TRUE
"b2851_2991268",TRUE,TRUE,FALSE,FALSE,TRUE
"b2852_2992094",TRUE,FALSE,FALSE,FALSE,TRUE
"b2853_2993638",TRUE,FALSE,FALSE,FALSE,TRUE
"b2854_2993939",TRUE,TRUE,FALSE,FALSE,TRUE
"b2854_2994382",FALSE,TRUE,FALSE,FALSE,TRUE
"b2856_2995092",FALSE,TRUE,FALSE,FALSE,TRUE
"b2858_2996020",FALSE,TRUE,FALSE,FALSE,TRUE
"b2858_2995760",FALSE,FALSE,FALSE,FALSE,TRUE
"b2859_2996360",FALSE,TRUE,FALSE,FALSE,TRUE
"b2860_2997277",FALSE,FALSE,FALSE,FALSE,FALSE
"b2861_2997600",FALSE,FALSE,FALSE,FALSE,FALSE
"b2863_2998828",TRUE,FALSE,FALSE,FALSE,TRUE
"b2865_2999891",FALSE,TRUE,FALSE,FALSE,TRUE
"b2866_3000345",FALSE,TRUE,FALSE,FALSE,TRUE
"b2867_3002614",TRUE,TRUE,FALSE,FALSE,TRUE
"b2868_3003489",FALSE,TRUE,FALSE,FALSE,TRUE
"b2869_3005786",TRUE,FALSE,FALSE,FALSE,TRUE
"b2870_3006262",TRUE,TRUE,FALSE,FALSE,TRUE
"b2871_3007510",FALSE,FALSE,FALSE,FALSE,TRUE
"b2872_3008764",TRUE,FALSE,FALSE,FALSE,TRUE
"b2873_3010028",TRUE,FALSE,FALSE,FALSE,TRUE
"b2874_3011461",TRUE,TRUE,FALSE,FALSE,TRUE
"b2875_3014239",TRUE,FALSE,FALSE,FALSE,TRUE
"b2876_3015057",TRUE,FALSE,FALSE,FALSE,TRUE
"b2877_3015160",TRUE,TRUE,FALSE,FALSE,TRUE
"b2878_3016060",TRUE,FALSE,FALSE,FALSE,TRUE
"b2879_3019161",FALSE,TRUE,FALSE,FALSE,TRUE
"b2880_3020540",TRUE,FALSE,FALSE,FALSE,TRUE
"b2881_3021316",FALSE,TRUE,FALSE,FALSE,TRUE
"b2882_3024351",TRUE,FALSE,FALSE,FALSE,TRUE
"b2883_3025766",TRUE,FALSE,FALSE,FALSE,TRUE
"b4464_3027121",TRUE,FALSE,FALSE,FALSE,TRUE
"b2886_3029012",TRUE,FALSE,FALSE,FALSE,TRUE
"b2887_3030931",TRUE,FALSE,FALSE,FALSE,TRUE
"b2888_3031367",TRUE,FALSE,FALSE,FALSE,TRUE
"b4684_3032817",TRUE,FALSE,FALSE,FALSE,TRUE
"b2889_3033065",TRUE,FALSE,FALSE,FALSE,TRUE
"b2890_3035174",TRUE,FALSE,FALSE,FALSE,TRUE
"b2891_3036282",FALSE,FALSE,FALSE,FALSE,TRUE
"b2891_3036206",FALSE,FALSE,FALSE,FALSE,TRUE
"b2892_3038106",TRUE,FALSE,FALSE,FALSE,TRUE
"b2893_3038822",TRUE,FALSE,FALSE,FALSE,TRUE
"b2894_3039743",TRUE,FALSE,FALSE,FALSE,TRUE
"b2895_3039855",TRUE,FALSE,FALSE,TRUE,TRUE
"b2896_3040823",FALSE,FALSE,FALSE,FALSE,TRUE
"b2897_3041070",TRUE,FALSE,FALSE,FALSE,TRUE
"b2898_3041313",TRUE,FALSE,FALSE,TRUE,TRUE
"b2899_3043148",TRUE,FALSE,FALSE,FALSE,TRUE
"b2900_3043623",TRUE,FALSE,FALSE,FALSE,TRUE
"b2901_3043662",FALSE,TRUE,TRUE,FALSE,TRUE
"b2902_3045901",TRUE,FALSE,FALSE,FALSE,TRUE
"b2903_3049041",TRUE,TRUE,FALSE,FALSE,TRUE
"b2904_3049549",TRUE,FALSE,FALSE,FALSE,TRUE
"b2905_3050667",TRUE,FALSE,FALSE,FALSE,TRUE
"b2906_3052317",TRUE,FALSE,FALSE,FALSE,TRUE
"b2907_3053518",FALSE,FALSE,FALSE,FALSE,TRUE
"b2908_3054840",TRUE,FALSE,FALSE,FALSE,TRUE
"b2909_3055444",TRUE,TRUE,FALSE,FALSE,TRUE
"b2910_3055612",FALSE,FALSE,FALSE,TRUE,TRUE
"b2912_3056241",FALSE,FALSE,FALSE,FALSE,FALSE
"b4665_3056949",FALSE,TRUE,FALSE,FALSE,TRUE
"b2913_3058410",TRUE,TRUE,FALSE,FALSE,TRUE
"b2914_3059325",TRUE,TRUE,FALSE,FALSE,TRUE
"b2915_3059701",FALSE,FALSE,FALSE,FALSE,TRUE
"b2916_3059753",TRUE,FALSE,FALSE,FALSE,TRUE
"b2917_3060850",TRUE,FALSE,FALSE,FALSE,TRUE
"b2918_3062987",FALSE,FALSE,FALSE,FALSE,FALSE
"b2919_3063993",TRUE,FALSE,FALSE,FALSE,TRUE
"b2920_3064802",TRUE,FALSE,FALSE,FALSE,TRUE
"b2921_3067173",FALSE,TRUE,FALSE,FALSE,TRUE
"b2922_3068080",TRUE,FALSE,FALSE,FALSE,TRUE
"b2923_3068808",TRUE,FALSE,FALSE,FALSE,TRUE
"b2924_3069807",TRUE,FALSE,FALSE,FALSE,TRUE
"b2925_3071244",TRUE,FALSE,FALSE,FALSE,TRUE
"b2926_3072622",TRUE,FALSE,FALSE,FALSE,TRUE
"b2927_3073691",FALSE,FALSE,FALSE,FALSE,TRUE
"b2928_3074689",TRUE,TRUE,FALSE,FALSE,TRUE
"b2929_3075195",FALSE,FALSE,FALSE,FALSE,TRUE
"b2930_3076182",TRUE,FALSE,FALSE,FALSE,TRUE
"b4465_3077456",TRUE,FALSE,FALSE,FALSE,TRUE
"b2933_3078859",TRUE,FALSE,FALSE,FALSE,TRUE
"b2934_3079330",TRUE,FALSE,FALSE,FALSE,TRUE
"b2935_3081635",TRUE,FALSE,FALSE,FALSE,TRUE
"b2936_3081913",TRUE,TRUE,FALSE,TRUE,TRUE
"b2937_3083797",TRUE,FALSE,FALSE,FALSE,TRUE
"b2938_3085911",FALSE,TRUE,FALSE,FALSE,TRUE
"b2939_3086051",TRUE,FALSE,FALSE,FALSE,TRUE
"b2940_3086187",FALSE,FALSE,FALSE,FALSE,TRUE
"b2942_3086706",FALSE,FALSE,FALSE,TRUE,TRUE
"b2943_3088284",TRUE,FALSE,FALSE,FALSE,TRUE
"b2944_3089755",FALSE,FALSE,FALSE,FALSE,FALSE
"b2945_3090347",TRUE,FALSE,FALSE,FALSE,TRUE
"b2946_3091134",FALSE,FALSE,FALSE,TRUE,TRUE
"b2947_3091878",TRUE,FALSE,FALSE,TRUE,TRUE
"b2948_3092937",TRUE,FALSE,FALSE,TRUE,TRUE
"b2949_3093500",FALSE,FALSE,FALSE,FALSE,TRUE
"b2950_3095080",TRUE,TRUE,FALSE,FALSE,TRUE
"b2951_3095098",TRUE,FALSE,FALSE,TRUE,TRUE
"b2952_3095820",TRUE,FALSE,FALSE,TRUE,TRUE
"b2953_3096383",FALSE,FALSE,FALSE,FALSE,FALSE
"b2954_3096681",TRUE,FALSE,FALSE,FALSE,TRUE
"b2955_3097267",FALSE,FALSE,FALSE,FALSE,TRUE
"b2956_3099565",TRUE,TRUE,FALSE,FALSE,TRUE
"b2957_3100728",TRUE,FALSE,FALSE,FALSE,TRUE
"b2958_3101623",TRUE,TRUE,FALSE,FALSE,TRUE
"b2959_3102133",TRUE,FALSE,FALSE,FALSE,TRUE
"b2960_3102852",FALSE,FALSE,FALSE,FALSE,TRUE
"b2961_3103013",FALSE,FALSE,FALSE,FALSE,FALSE
"b2962_3104093",TRUE,TRUE,TRUE,TRUE,TRUE
"b2963_3104433",TRUE,FALSE,FALSE,FALSE,TRUE
"b2964_3105714",TRUE,FALSE,FALSE,TRUE,TRUE
"b2965_3109155",TRUE,FALSE,FALSE,FALSE,TRUE
"b2966_3109553",TRUE,FALSE,FALSE,FALSE,TRUE
"b2968_3111126",TRUE,FALSE,FALSE,FALSE,TRUE
"b2969_3112090",FALSE,FALSE,FALSE,FALSE,TRUE
"b2970_3112941",FALSE,FALSE,FALSE,FALSE,TRUE
"b2971_3113477",TRUE,TRUE,FALSE,FALSE,TRUE
"b2972_3114352",FALSE,FALSE,FALSE,FALSE,TRUE
"b4466_3119112",TRUE,FALSE,FALSE,FALSE,TRUE
"b2975_3121279",TRUE,TRUE,FALSE,FALSE,TRUE
"b2976_3123805",TRUE,FALSE,FALSE,FALSE,TRUE
"b2977_3124231",TRUE,FALSE,FALSE,FALSE,TRUE
"b4467_3125459",TRUE,TRUE,FALSE,FALSE,TRUE
"b4468_3126522",TRUE,FALSE,FALSE,FALSE,TRUE
"b2979_3128021",TRUE,FALSE,FALSE,FALSE,TRUE
"b2980_3128272",TRUE,FALSE,FALSE,FALSE,TRUE
"b2981_3130143",FALSE,TRUE,FALSE,FALSE,TRUE
"b2982_3130178",FALSE,FALSE,FALSE,FALSE,FALSE
"b2983_3132408",FALSE,FALSE,FALSE,FALSE,TRUE
"b2984_3133212",TRUE,FALSE,FALSE,FALSE,TRUE
"b2985_3133957",TRUE,TRUE,FALSE,FALSE,TRUE
"b2986_3134131",TRUE,FALSE,FALSE,FALSE,TRUE
"b2987_3136371",FALSE,FALSE,FALSE,FALSE,TRUE
"b2988_3138522",TRUE,FALSE,FALSE,FALSE,TRUE
"b2989_3138727",TRUE,FALSE,FALSE,FALSE,TRUE
"b2990_3139964",TRUE,FALSE,FALSE,FALSE,TRUE
"b2991_3140318",FALSE,FALSE,FALSE,FALSE,TRUE
"b2992_3140799",FALSE,FALSE,FALSE,FALSE,TRUE
"b2993_3141286",TRUE,FALSE,FALSE,FALSE,TRUE
"b2994_3142989",TRUE,FALSE,FALSE,FALSE,TRUE
"b2995_3144164",TRUE,FALSE,FALSE,FALSE,TRUE
"b2996_3145140",TRUE,FALSE,FALSE,FALSE,TRUE
"b2997_3146261",FALSE,FALSE,FALSE,FALSE,TRUE
"b2998_3146737",TRUE,FALSE,FALSE,FALSE,TRUE
"b4658_3147691",FALSE,FALSE,FALSE,FALSE,TRUE
"b4658_3147272",FALSE,FALSE,FALSE,FALSE,TRUE
"b3001_3147897",TRUE,FALSE,FALSE,FALSE,TRUE
"b3002_3149471",TRUE,FALSE,FALSE,FALSE,TRUE
"b3003_3149662",TRUE,FALSE,FALSE,FALSE,TRUE
"b3005_3151243",FALSE,FALSE,FALSE,FALSE,TRUE
"b3006_3151984",TRUE,FALSE,FALSE,FALSE,TRUE
"b3008_3152236",FALSE,TRUE,FALSE,TRUE,TRUE
"b3009_3153563",TRUE,FALSE,FALSE,FALSE,TRUE
"b3010_3155218",FALSE,TRUE,FALSE,FALSE,TRUE
"b3011_3155355",TRUE,FALSE,FALSE,TRUE,TRUE
"b3012_3156623",TRUE,FALSE,FALSE,FALSE,TRUE
"b3013_3157650",TRUE,FALSE,FALSE,FALSE,TRUE
"b3014_3158627",FALSE,FALSE,FALSE,FALSE,TRUE
"b4469_3161146",TRUE,FALSE,FALSE,FALSE,TRUE
"b3017_3162669",TRUE,FALSE,FALSE,FALSE,TRUE
"b3018_3163481",TRUE,TRUE,FALSE,FALSE,TRUE
"b3019_3165973",TRUE,FALSE,FALSE,FALSE,TRUE
"b3020_3167718",TRUE,FALSE,FALSE,FALSE,TRUE
"b3021_3168246",TRUE,TRUE,FALSE,FALSE,TRUE
"b3022_3168544",TRUE,FALSE,FALSE,FALSE,TRUE
"b3023_3169231",FALSE,TRUE,FALSE,FALSE,TRUE
"b3024_3169676",TRUE,FALSE,FALSE,FALSE,TRUE
"b3025_3169828",TRUE,TRUE,FALSE,TRUE,TRUE
"b3026_3170484",TRUE,TRUE,FALSE,FALSE,TRUE
"b3027_3172211",TRUE,FALSE,FALSE,FALSE,TRUE
