"","logFC","logCPM","F","PValue","FDR"
"b0239_frsA_256527_1",0.0475247436311962,3.64696331216408,0.0918641988914118,0.764061459384694,0.99934089288657
"b0240_crl_257829_1;b0240_crl_258676_1",0.0984700720666847,9.53216998199136,0.679855254479009,0.416607132359116,0.99934089288657
"b0241_phoE_260100_-1",0.0292192566073049,6.39891599140147,0.060635158534911,0.807291490559451,0.99934089288657
"b0242_proB_260388_1",0.0354542269923638,7.2272544847978,0.072947769858938,0.789073391573809,0.99934089288657
"b0243_proA_261503_1",0.0972582591432458,9.15395216796099,0.869869494370272,0.358966414427596,0.99934089288657
"b4626_ykfN_263212_-1",0.0432861600818039,8.40600868654368,0.151390159911751,0.700154393912746,0.99934089288657
"b0245_ykfI_263669_-1",0.22302718778572,7.57658083212002,3.64086800181313,0.066682099168252,0.99934089288657
"b0246_yafW_264007_-1",0.0590045683290942,7.45567388000387,0.217709268964072,0.644401800396477,0.99934089288657
"b4504_ykfH_264247_-1",-0.0328583927960914,5.94267597541569,0.133005497948648,0.718076655001327,0.99934089288657
"b0247_ykfG_264732_-1",-0.0825347848903588,6.50470535531114,0.225030246298632,0.638913112250316,0.99934089288657
"b0248_yafX_265206_-1",0.143053500482882,4.11509201135233,1.06458605656674,0.311003795491008,0.99934089288657
"b0249_ykfF_265543_-1",0.128137244573187,3.73293944557757,0.336932824749318,0.566248755333533,0.99934089288657
"b0250_ykfB_266087_-1",0.0663350683182788,8.18030299450052,0.659968664517466,0.423425991523764,0.99934089288657
"b0251_yafY_266553_-1",-0.40220184520105,2.33667193556252,2.81513701620296,0.104510812079971,0.99934089288657
"b4627_ykfL_266774_-1",-0.199868493201737,4.02705491345471,0.973829695320176,0.332180033690115,0.99934089288657
"b4628_ykfK_266967_-1",0.0894811461568807,7.6677524024652,0.684420409385246,0.415065515067161,0.99934089288657
"b0252_yafZ_268005_-1",0.0236597624551881,4.86185475200465,0.0420402450953715,0.839026676167889,0.99934089288657
"b0253_ykfA_268960_-1",0.175267859938883,10.3214870549509,1.13989618694239,0.294795330210607,0.99934089288657
"b0254_perR_270182_-1",-0.0512384754513738,5.72616057003591,0.179893551762358,0.674706426331288,0.99934089288657
"b4587_insN_270278_1;b4587_insN_271764_1",0.0436818728856364,6.31878473636722,0.191728382531728,0.664842040686193,0.99934089288657
"b0258_ykfC_272847_1",-0.014588810139972,6.35109663845556,0.00692880485474073,0.934253530455151,0.99934089288657
"b0260_mmuP_275325_1",-0.123134443054986,5.53692914687301,1.06409955562668,0.311112347694498,0.99934089288657
"b0261_mmuM_276715_1",0.0388588378037143,8.73429608300435,0.185797566439938,0.669738619014171,0.99934089288657
